Date,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Continent
2022-05-12,107.0,Montenegro,236153,77.0,2718.0,,232811.0,101.0,624.0,6.0,375912.0,4327.0,2464394.0,3922857.0,628214.0,3.0,231.0,0.0,123.0,,993.0,Europe
2022-05-12,108.0,Mozambique,225485,15.0,2201.0,,223190.0,2.0,94.0,13.0,6857.0,67.0,1319240.0,40119.0,32883124.0,146.0,14940.0,25.0,0.5,,3.0,Africa
2022-05-12,109.0,China,221289,331.0,5205.0,2.0,209140.0,614.0,6944.0,397.0,154.0,4.0,160000000.0,111163.0,1439323776.0,6504.0,276527.0,9.0,0.2,,5.0,Asia
2022-05-12,110.0,Laos,209321,78.0,754.0,2.0,,,,,28014.0,101.0,1232128.0,164902.0,7471881.0,36.0,9910.0,6.0,10.0,0.3,26888.0,Asia
2022-05-12,111.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29890.0,445.0,1907195.0,283625.0,6724343.0,33.0,2248.0,4.0,,,237.0,Asia
2022-05-12,112.0,Iceland,186430,130.0,120.0,,,,,,539810.0,347.0,2264004.0,6555452.0,345362.0,2.0,2878.0,0.0,376.0,,320316.0,Europe
2022-05-12,113.0,Maldives,179483,,298.0,,163687.0,,15498.0,25.0,321512.0,534.0,2213831.0,3965691.0,558246.0,3.0,1873.0,0.0,,,27762.0,Asia
2022-05-12,114.0,Afghanistan,179220,36.0,7687.0,1.0,162137.0,5.0,9396.0,1124.0,4419.0,190.0,950010.0,23423.0,40558235.0,226.0,5276.0,43.0,0.9,0.02,232.0,Asia
2022-05-12,115.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3388.0,74.0,2612795.0,53955.0,48425857.0,295.0,13467.0,19.0,,,1245.0,Africa
2022-05-12,116.0,El Salvador,162089,,4129.0,,150662.0,,7298.0,8.0,24757.0,631.0,1950448.0,297912.0,6547069.0,40.0,1586.0,3.0,,,1115.0,North America
2022-05-12,117.0,Ghana,161280,,1445.0,,159788.0,,47.0,1.0,4996.0,45.0,2442206.0,75660.0,32278842.0,200.0,22338.0,13.0,,,1.0,Africa
2022-05-12,118.0,Namibia,159503,,4028.0,,153662.0,,1813.0,,60729.0,1534.0,1015142.0,386505.0,2626464.0,16.0,652.0,3.0,,,690.0,Africa
2022-05-12,119.0,Trinidad and Tobago,153471,,3866.0,,140228.0,,9377.0,18.0,109006.0,2746.0,722629.0,513261.0,1407916.0,9.0,364.0,2.0,,,6660.0,North America
2022-05-12,120.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408976.0,2471.0,828928.0,2212103.0,374724.0,2.0,405.0,0.0,,,406227.0,North America
2022-05-12,121.0,Brunei,144136,270.0,220.0,1.0,142318.0,146.0,1598.0,,323705.0,494.0,717784.0,1612023.0,445269.0,3.0,2024.0,1.0,606.0,2.0,3589.0,Asia
2022-05-12,122.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350105.0,2134.0,938039.0,2343627.0,400251.0,3.0,469.0,0.0,,,342350.0,North America
2022-05-12,123.0,Cambodia,136262,,3056.0,,133189.0,3.0,17.0,,7946.0,178.0,2959910.0,172597.0,17149235.0,126.0,5612.0,6.0,,,1.0,Asia
2022-05-12,124.0,Jamaica,131980,276.0,2995.0,4.0,84883.0,65.0,44102.0,,44211.0,1003.0,1031235.0,345449.0,2985203.0,23.0,997.0,3.0,92.0,1.0,14774.0,North America
2022-05-12,125.0,Rwanda,129895,9.0,1459.0,,45522.0,,82914.0,,9587.0,108.0,5335552.0,393795.0,13549076.0,104.0,9287.0,3.0,0.7,,6120.0,Africa
2022-05-12,126.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4313.0,69.0,1751774.0,63072.0,27774242.0,232.0,14413.0,16.0,,,2.0,Africa
2022-05-12,127.0,Angola,99194,,1900.0,,97149.0,,145.0,,2853.0,55.0,1499795.0,43139.0,34766471.0,350.0,18298.0,23.0,,,4.0,Africa
2022-05-12,128.0,Malta,93360,111.0,713.0,,89807.0,182.0,2840.0,4.0,210398.0,1607.0,1902606.0,4287756.0,443730.0,5.0,622.0,0.0,250.0,,6400.0,Europe
2022-05-12,129.0,DRC,87023,,1337.0,,50930.0,,34756.0,,920.0,14.0,846704.0,8948.0,94622264.0,1087.0,70772.0,112.0,,,367.0,Unknown
2022-05-12,130.0,Senegal,86032,3.0,1966.0,,84050.0,4.0,16.0,,4898.0,112.0,1079261.0,61447.0,17564139.0,204.0,8934.0,16.0,0.2,,0.9,Africa
2022-05-12,131.0,Malawi,85866,11.0,2636.0,1.0,82678.0,216.0,552.0,67.0,4283.0,131.0,578228.0,28841.0,20048856.0,233.0,7606.0,35.0,0.5,0.05,28.0,Africa
2022-05-12,132.0,Ivory Coast,81989,4.0,799.0,,81168.0,1.0,22.0,,2971.0,29.0,1509861.0,54720.0,27592557.0,337.0,34534.0,18.0,0.1,,0.8,Africa
2022-05-12,133.0,French Guiana,81784,,397.0,,11254.0,,70133.0,1.0,261230.0,1268.0,631628.0,2017510.0,313073.0,4.0,789.0,0.0,,,224015.0,South America
2022-05-12,134.0,Suriname,80008,,1337.0,,49455.0,,29216.0,,134150.0,2242.0,236268.0,396152.0,596407.0,7.0,446.0,3.0,,,48987.0,South America
2022-05-12,135.0,Barbados,75845,407.0,432.0,,71452.0,251.0,3961.0,,263324.0,1500.0,667921.0,2318937.0,288029.0,4.0,667.0,0.0,1413.0,,13752.0,North America
2022-05-12,136.0,Channel Islands,75275,,173.0,,74574.0,,528.0,,425660.0,978.0,1252808.0,7084295.0,176843.0,2.0,1022.0,0.0,,,2986.0,Unknown
2022-05-12,137.0,French Polynesia,72821,35.0,649.0,1.0,,,,7.0,256477.0,2286.0,,,283928.0,4.0,437.0,,123.0,4.0,136204.0,Oceanic
2022-05-12,138.0,Eswatini,71667,84.0,1402.0,,69456.0,62.0,809.0,11.0,60606.0,1186.0,1021075.0,863486.0,1182503.0,16.0,843.0,1.0,71.0,,684.0,Africa
2022-05-12,139.0,Fiji,64773,9.0,862.0,,62875.0,,1036.0,,71295.0,949.0,517703.0,569827.0,908526.0,14.0,1054.0,2.0,10.0,,1140.0,Oceanic
2022-05-12,140.0,Madagascar,64236,,1393.0,,59370.0,,3473.0,14.0,2214.0,48.0,430995.0,14855.0,29014340.0,452.0,20829.0,67.0,,,120.0,Africa
2022-05-12,141.0,Guyana,63772,36.0,1228.0,,62279.0,19.0,265.0,,80357.0,1547.0,609376.0,767853.0,793610.0,12.0,646.0,1.0,45.0,,334.0,South America
2022-05-12,142.0,Sudan,62161,,4936.0,,,,,,1359.0,108.0,562941.0,12304.0,45752574.0,736.0,9269.0,81.0,,,369.0,Africa
2022-05-12,143.0,New Caledonia,61049,300.0,312.0,,60339.0,108.0,398.0,9.0,210078.0,1074.0,98964.0,340548.0,290602.0,5.0,931.0,3.0,1032.0,,1370.0,Oceanic
2022-05-12,144.0,Bhutan,59564,12.0,21.0,,59462.0,65.0,81.0,,75646.0,27.0,2303563.0,2925501.0,787408.0,13.0,37496.0,0.0,15.0,,103.0,Asia
2022-05-12,145.0,Mauritania,58822,17.0,982.0,,57708.0,2.0,132.0,,12061.0,201.0,814961.0,167108.0,4876845.0,83.0,4966.0,6.0,3.0,,27.0,Africa
2022-05-12,146.0,Belize,57896,60.0,676.0,,56761.0,11.0,459.0,6.0,140849.0,1645.0,549217.0,1336135.0,411049.0,7.0,608.0,1.0,146.0,,1117.0,North America
2022-05-12,147.0,Cabo Verde,56105,6.0,401.0,,55613.0,9.0,91.0,23.0,98913.0,707.0,400982.0,706929.0,567217.0,10.0,1415.0,1.0,11.0,,160.0,Africa
2022-05-12,148.0,Syria,55868,1.0,3150.0,,52447.0,52.0,271.0,,3054.0,172.0,146269.0,7997.0,18290978.0,327.0,5807.0,125.0,0.05,,15.0,Asia
2022-05-12,149.0,Gabon,47608,,304.0,,47297.0,,7.0,,20491.0,131.0,1594523.0,686298.0,2323367.0,49.0,7643.0,1.0,,,3.0,Africa
2022-05-12,150.0,Papua New Guinea,43876,,651.0,,43200.0,,25.0,7.0,4737.0,70.0,249149.0,26900.0,9262141.0,211.0,14228.0,37.0,,,3.0,Oceanic
2022-05-12,151.0,Seychelles,43235,,167.0,,42553.0,,515.0,,434614.0,1679.0,,,99479.0,2.0,596.0,,,,5177.0,Africa
2022-05-12,152.0,Curaçao,43017,450.0,275.0,,42203.0,298.0,539.0,3.0,260171.0,1663.0,496693.0,3004052.0,165341.0,4.0,601.0,0.0,2722.0,,3260.0,North America
2022-05-12,153.0,Andorra,42156,,153.0,,41021.0,,982.0,14.0,543983.0,1974.0,249838.0,3223924.0,77495.0,2.0,507.0,0.0,,,12672.0,Europe
2022-05-12,154.0,Burundi,41235,19.0,38.0,,,,,,3286.0,3.0,345742.0,27551.0,12549027.0,304.0,330238.0,36.0,2.0,,3221.0,Africa
2022-05-12,155.0,Mauritius,37843,6.0,996.0,,36183.0,24.0,664.0,,29665.0,781.0,358675.0,281161.0,1275693.0,34.0,1281.0,4.0,5.0,,521.0,Africa
2022-05-12,156.0,Mayotte,37363,,187.0,,2964.0,,34212.0,,131074.0,656.0,176919.0,620655.0,285052.0,8.0,1524.0,2.0,,,120020.0,Africa
2022-05-12,157.0,Togo,37017,4.0,273.0,,36722.0,3.0,22.0,,4285.0,32.0,734914.0,85065.0,8639434.0,233.0,31646.0,12.0,0.5,,3.0,Africa
2022-05-12,158.0,Guinea,36459,,440.0,,35976.0,,43.0,8.0,2643.0,32.0,660107.0,47851.0,13794954.0,378.0,31352.0,21.0,,,3.0,Africa
2022-05-12,159.0,Aruba,35693,504.0,213.0,1.0,35199.0,425.0,281.0,,331692.0,1979.0,177885.0,1653068.0,107609.0,3.0,505.0,1.0,4684.0,9.0,2611.0,North America
2022-05-12,160.0,Tanzania,35354,,840.0,,,,,7.0,562.0,13.0,,,62896789.0,1779.0,74877.0,,,,546.0,Africa
2022-05-12,161.0,Faeroe Islands,34658,,28.0,,7693.0,,26937.0,5.0,704316.0,569.0,778000.0,15810437.0,49208.0,1.0,1757.0,0.0,,,547411.0,Unknown
2022-05-12,162.0,Bahamas,33830,,800.0,,32458.0,,572.0,,84526.0,1999.0,229817.0,574209.0,400232.0,12.0,500.0,2.0,,,1429.0,North America
2022-05-12,163.0,Lesotho,32910,,697.0,,24155.0,,8058.0,,15139.0,321.0,431221.0,198369.0,2173831.0,66.0,3119.0,5.0,,,3707.0,Africa
2022-05-12,164.0,Mali,30991,13.0,733.0,,30069.0,20.0,189.0,,1453.0,34.0,674091.0,31596.0,21335013.0,688.0,29106.0,32.0,0.6,,9.0,Africa
2022-05-12,165.0,Haiti,30713,,835.0,,29605.0,,273.0,,2634.0,72.0,132422.0,11356.0,11661022.0,380.0,13965.0,88.0,,,23.0,North America
2022-05-12,166.0,Isle of Man,28416,,87.0,,26794.0,,1535.0,,330919.0,1013.0,150753.0,1755596.0,85870.0,3.0,987.0,1.0,,,17876.0,Europe
2022-05-12,167.0,Benin,26952,,163.0,,25506.0,,1283.0,5.0,2120.0,13.0,604310.0,47533.0,12713470.0,472.0,77997.0,21.0,,,101.0,Africa
2022-05-12,168.0,Somalia,26518,,1350.0,,13182.0,,11986.0,,1586.0,81.0,400466.0,23955.0,16717427.0,630.0,12383.0,42.0,,,717.0,Africa
2022-05-12,169.0,Saint Lucia,24164,186.0,368.0,,23207.0,63.0,589.0,1.0,130484.0,1987.0,143281.0,773706.0,185188.0,8.0,503.0,1.0,1004.0,,3181.0,North America
2022-05-12,170.0,Congo,24079,,385.0,,20178.0,,3516.0,,4173.0,67.0,347815.0,60274.0,5770577.0,240.0,14989.0,17.0,,,609.0,Africa
2022-05-12,171.0,Cayman Islands,23578,,28.0,,8553.0,,14997.0,1.0,351088.0,417.0,222773.0,3317197.0,67157.0,3.0,2398.0,0.0,,,223313.0,North America
2022-05-12,172.0,Timor-Leste,22888,2.0,131.0,1.0,22746.0,16.0,11.0,,16766.0,96.0,264650.0,193864.0,1365135.0,60.0,10421.0,5.0,1.0,0.7,8.0,Unknown
2022-05-12,173.0,Burkina Faso,20853,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11334.0,21968724.0,1054.0,57510.0,88.0,,,1.0,Africa
2022-05-12,174.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2731.0,33.0,,,6771123.0,366.0,30094.0,,,,2074.0,North America
2022-05-12,175.0,Solomon Islands,18174,,146.0,,16357.0,,1671.0,2.0,25305.0,203.0,5117.0,7125.0,718197.0,40.0,4919.0,140.0,,,2327.0,Oceanic
2022-05-12,176.0,Gibraltar,18129,,102.0,,16579.0,,1448.0,,538400.0,3029.0,534283.0,15867278.0,33672.0,2.0,330.0,0.0,,,43003.0,Europe
2022-05-12,177.0,South Sudan,17525,,138.0,,13514.0,,3873.0,1.0,1532.0,12.0,389677.0,34069.0,11437777.0,653.0,82882.0,29.0,,,339.0,Africa
2022-05-12,178.0,Tajikistan,17388,,124.0,,17264.0,,0.0,,1750.0,12.0,,,9935906.0,571.0,80128.0,,,,,Asia
2022-05-12,179.0,Liechtenstein,17329,14.0,84.0,,17166.0,,79.0,,452077.0,2191.0,102174.0,2665501.0,38332.0,2.0,456.0,0.0,365.0,,2061.0,Europe
2022-05-12,180.0,San Marino,16852,29.0,115.0,,16454.0,30.0,283.0,4.0,494716.0,3376.0,152231.0,4468970.0,34064.0,2.0,296.0,0.0,851.0,,8308.0,Europe
2022-05-12,181.0,Grenada,16344,153.0,221.0,,14634.0,8.0,1489.0,4.0,144009.0,1947.0,157363.0,1386544.0,113493.0,7.0,514.0,1.0,1348.0,,13120.0,North America
2022-05-12,182.0,Equatorial Guinea,15910,,183.0,,15701.0,,26.0,5.0,10688.0,123.0,317211.0,213086.0,1488651.0,94.0,8135.0,5.0,,,17.0,Africa
2022-05-12,183.0,Djibouti,15631,,189.0,,15427.0,,15.0,,15404.0,186.0,305941.0,301504.0,1014717.0,65.0,5369.0,3.0,,,15.0,Africa
2022-05-12,184.0,CAR,14649,,113.0,,6859.0,,7677.0,2.0,2938.0,23.0,81294.0,16305.0,4985906.0,340.0,44123.0,61.0,,,1540.0,Unknown
2022-05-12,185.0,Bermuda,14135,,135.0,,13664.0,,336.0,,228537.0,2183.0,893980.0,14454002.0,61850.0,4.0,458.0,0.0,,,5432.0,North America
2022-05-12,186.0,Dominica,12685,,63.0,,12323.0,,299.0,,175406.0,871.0,194894.0,2694958.0,72318.0,6.0,1148.0,0.0,,,4135.0,North America
2022-05-12,187.0,Monaco,12002,2.0,54.0,,11853.0,11.0,95.0,4.0,301869.0,1358.0,54960.0,1382329.0,39759.0,3.0,736.0,1.0,50.0,,2389.0,Europe
2022-05-12,188.0,Gambia,11999,3.0,365.0,,11591.0,,43.0,,4719.0,144.0,155686.0,61225.0,2542867.0,212.0,6967.0,16.0,1.0,,17.0,Africa
2022-05-12,189.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210191.0,369.0,164926.0,2895826.0,56953.0,5.0,2712.0,0.0,,,161344.0,North America
2022-05-12,190.0,Yemen,11819,,2149.0,,9009.0,,661.0,23.0,381.0,69.0,265253.0,8544.0,31047216.0,2627.0,14447.0,117.0,,,21.0,Asia
2022-05-12,191.0,Samoa,11313,268.0,24.0,1.0,1605.0,,9684.0,4.0,56321.0,119.0,85921.0,427753.0,200866.0,18.0,8369.0,2.0,1334.0,5.0,48211.0,Oceanic
2022-05-12,192.0,Tonga,11049,,11.0,,10110.0,,928.0,,102379.0,102.0,518262.0,4802146.0,107923.0,10.0,9811.0,0.0,,,8599.0,Oceanic
2022-05-12,193.0,Saint Martin,10602,,63.0,,1399.0,,9140.0,7.0,265768.0,1579.0,112382.0,2817156.0,39892.0,4.0,633.0,0.0,,,229119.0,North America
2022-05-12,194.0,Sint Maarten,10123,,86.0,,9985.0,,52.0,10.0,231219.0,1964.0,62056.0,1417419.0,43781.0,4.0,509.0,1.0,,,1188.0,Unknown
2022-05-12,195.0,Caribbean Netherlands,9915,12.0,35.0,,9829.0,10.0,51.0,,371682.0,1312.0,30126.0,1129330.0,26676.0,3.0,762.0,1.0,450.0,,1912.0,Unknown
2022-05-12,196.0,Eritrea,9745,5.0,103.0,,9632.0,,10.0,,2679.0,28.0,23693.0,6513.0,3637694.0,373.0,35317.0,154.0,1.0,,3.0,Africa
2022-05-12,197.0,Niger,9013,3.0,310.0,,8579.0,2.0,124.0,1.0,349.0,12.0,253043.0,9795.0,25835063.0,2866.0,83339.0,102.0,0.1,,5.0,Africa
2022-05-12,198.0,Vanuatu,8289,48.0,14.0,,7876.0,151.0,399.0,,25864.0,44.0,24976.0,77931.0,320488.0,39.0,22892.0,13.0,150.0,,1245.0,Oceanic
2022-05-12,199.0,Guinea-Bissau,8216,1.0,171.0,,8005.0,,40.0,6.0,3999.0,83.0,136232.0,66310.0,2054471.0,250.0,12014.0,15.0,0.5,,19.0,Africa
2022-05-12,200.0,Comoros,8100,,160.0,,7933.0,,7.0,,8960.0,177.0,,,904040.0,112.0,5650.0,,,,8.0,Africa
2022-05-12,201.0,Antigua and Barbuda,7721,,137.0,,7511.0,,73.0,1.0,77647.0,1378.0,18901.0,190080.0,99437.0,13.0,726.0,5.0,,,734.0,North America
2022-05-12,202.0,Sierra Leone,7682,,125.0,,,,,,928.0,15.0,259958.0,31401.0,8278584.0,1078.0,66229.0,32.0,,,331.0,Africa
2022-05-12,203.0,Liberia,7451,,294.0,,5747.0,,1410.0,2.0,1412.0,56.0,139824.0,26488.0,5278673.0,708.0,17955.0,38.0,,,267.0,Africa
2022-05-12,204.0,Chad,7414,,193.0,,4874.0,,2347.0,,429.0,11.0,191341.0,11059.0,17301967.0,2334.0,89647.0,90.0,,,136.0,Africa
2022-05-12,205.0,St. Vincent Grenadines,6797,3.0,106.0,,6641.0,,50.0,,60908.0,950.0,99138.0,888373.0,111595.0,16.0,1053.0,1.0,27.0,,448.0,Unknown
2022-05-12,206.0,British Virgin Islands,6573,,62.0,,,,,1.0,214769.0,2026.0,103637.0,3386277.0,30605.0,5.0,494.0,0.0,,,5065.0,North America
2022-05-12,207.0,Turks and Caicos,6046,,36.0,,5963.0,,47.0,4.0,152327.0,907.0,505354.0,12732206.0,39691.0,7.0,1103.0,0.0,,,1184.0,North America
2022-05-12,208.0,Sao Tome and Principe,5970,,73.0,,5891.0,,6.0,,26331.0,322.0,29036.0,128066.0,226726.0,38.0,3106.0,8.0,,,26.0,Africa
2022-05-12,209.0,Saint Kitts and Nevis,5602,2.0,43.0,,5546.0,6.0,13.0,,103935.0,798.0,70707.0,1311843.0,53899.0,10.0,1253.0,1.0,37.0,,241.0,North America
2022-05-12,210.0,Cook Islands,5410,20.0,1.0,,5291.0,17.0,118.0,,307491.0,57.0,17469.0,992895.0,17594.0,3.0,17594.0,1.0,1137.0,,6707.0,Oceanic
2022-05-12,211.0,Palau,4879,97.0,6.0,,4166.0,79.0,707.0,1.0,267284.0,329.0,49264.0,2698806.0,18254.0,4.0,3042.0,0.0,5314.0,,38731.0,Oceanic
2022-05-12,212.0,St. Barth,4611,,6.0,,,,,,464210.0,604.0,78646.0,7917648.0,9933.0,2.0,1656.0,0.0,,,417095.0,Unknown
2022-05-12,213.0,Kiribati,3093,,13.0,,2602.0,,478.0,3.0,25176.0,106.0,,,122857.0,40.0,9451.0,,,,3891.0,Oceanic
2022-05-12,214.0,Anguilla,2984,,9.0,,2916.0,,59.0,4.0,195646.0,590.0,51382.0,3368870.0,15252.0,5.0,1695.0,0.0,,,3868.0,North America
2022-05-12,215.0,Saint Pierre Miquelon,2739,,1.0,,2449.0,,289.0,1.0,477095.0,174.0,23687.0,4125936.0,5741.0,2.0,5741.0,0.0,,,50340.0,Unknown
2022-05-12,216.0,Falkland Islands,1126,,,,,,,,306979.0,,8632.0,2353326.0,3668.0,3.0,,0.0,,,273173.0,South America
2022-05-12,217.0,Montserrat,747,,2.0,,390.0,,355.0,,149460.0,400.0,11238.0,2248499.0,4998.0,7.0,2499.0,0.0,,,71028.0,North America
2022-05-12,218.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-12,219.0,Wallis and Futuna,454,,7.0,,438.0,,9.0,,41755.0,644.0,20508.0,1886140.0,10873.0,24.0,1553.0,1.0,,,828.0,Oceanic
2022-05-12,220.0,Macao,82,,,,82.0,,0.0,,123.0,,5375.0,8073.0,665795.0,8119.0,,124.0,,,,Asia
2022-05-12,221.0,Vatican City,29,,,,29.0,,0.0,,36025.0,,,,805.0,28.0,,,,,,Unknown
2022-05-12,222.0,Marshall Islands,17,,,,14.0,,3.0,,284.0,,,,59933.0,3525.0,,,,,50.0,Oceanic
2022-05-12,223.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,624641.0,62464.0,624641.0,,,,,Unknown
2022-05-12,224.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-12,225.0,Niue,9,,,,9.0,1.0,0.0,,5468.0,,,,1646.0,183.0,,,,,,Oceanic
2022-05-12,226.0,Micronesia,7,,,,1.0,,6.0,,60.0,,,,117265.0,16752.0,,,,,51.0,Oceanic
2022-05-12,227.0,Nauru,7,,,,4.0,,3.0,,639.0,,,,10951.0,1564.0,,,,,274.0,Oceanic
2022-05-12,228.0,Saint Helena,2,,,,2.0,,0.0,,327.0,,,,6111.0,3056.0,,,,,,Unknown
2022-05-13,,World,520833916,414583.0,6287669.0,884.0,475296673.0,340387.0,39249574.0,39125.0,66818.0,806.6,,,,,,,,,,Unknown
2022-05-13,1.0,USA,84209473,26740.0,1026646.0,55.0,81244260.0,37227.0,1938567.0,1941.0,251659.0,3068.0,1016882505.0,3038939.0,334617623.0,4.0,326.0,0.0,80.0,0.2,5793.0,North America
2022-05-13,2.0,India,43121599,2487.0,524214.0,13.0,42579693.0,2878.0,17692.0,698.0,30686.0,373.0,842944795.0,599844.0,1405273033.0,33.0,2681.0,2.0,2.0,0.01,13.0,Asia
2022-05-13,3.0,Brazil,30682094,17355.0,664920.0,90.0,29718402.0,6664.0,298772.0,8318.0,142460.0,3087.0,63776166.0,296119.0,215373503.0,7.0,324.0,3.0,81.0,0.4,1387.0,South America
2022-05-13,4.0,France,29160802,30459.0,147257.0,,28156674.0,58856.0,856871.0,1329.0,444914.0,2247.0,271490188.0,4142201.0,65542502.0,2.0,445.0,0.0,465.0,,13074.0,Europe
2022-05-13,5.0,Germany,25774509,40929.0,137907.0,98.0,23925400.0,49700.0,1711202.0,1279.0,305810.0,1636.0,122332384.0,1451450.0,84282880.0,3.0,611.0,1.0,486.0,1.0,20303.0,Europe
2022-05-13,6.0,UK,22159805,,176708.0,,21657770.0,,325327.0,253.0,323264.0,2578.0,519264096.0,7574950.0,68550166.0,3.0,388.0,0.0,,,4746.0,Unknown
2022-05-13,7.0,Russia,18255337,5047.0,377571.0,107.0,17640979.0,7378.0,236787.0,2300.0,124993.0,2585.0,273400000.0,1871949.0,146050996.0,8.0,387.0,1.0,35.0,0.7,1621.0,Europe
2022-05-13,8.0,S. Korea,17756627,29541.0,23661.0,55.0,,,,341.0,345787.0,461.0,15804065.0,307763.0,51351355.0,3.0,2170.0,3.0,575.0,1.0,326446.0,Unknown
2022-05-13,9.0,Italy,17030711,36606.0,165182.0,91.0,15864177.0,43318.0,1001352.0,340.0,282451.0,2740.0,217659090.0,3609827.0,60296265.0,4.0,365.0,0.0,607.0,2.0,16607.0,Europe
2022-05-13,10.0,Turkey,15053168,1407.0,98890.0,5.0,14951238.0,1645.0,3040.0,975.0,174977.0,1149.0,160622710.0,1867071.0,86029250.0,6.0,870.0,1.0,16.0,0.06,35.0,Asia
2022-05-13,11.0,Spain,12127122,,105444.0,,11548089.0,,473589.0,339.0,259190.0,2254.0,471036328.0,10067352.0,46788503.0,4.0,444.0,0.0,,,10122.0,Europe
2022-05-13,12.0,Vietnam,10695036,1895.0,43065.0,2.0,9349592.0,5563.0,1302379.0,340.0,108064.0,435.0,85810502.0,867038.0,98969721.0,9.0,2298.0,1.0,19.0,0.02,13159.0,Asia
2022-05-13,13.0,Argentina,9101319,,128729.0,,8895999.0,,76591.0,372.0,197992.0,2800.0,35716069.0,776974.0,45968174.0,5.0,357.0,1.0,,,1666.0,South America
2022-05-13,14.0,Japan,8299584,39228.0,30005.0,31.0,7924786.0,33849.0,344793.0,159.0,65998.0,239.0,50331407.0,400232.0,125755488.0,15.0,4191.0,2.0,312.0,0.2,2742.0,Asia
2022-05-13,15.0,Netherlands,8067116,,22292.0,,7984457.0,,60367.0,55.0,468869.0,1296.0,21107399.0,1226784.0,17205480.0,2.0,772.0,1.0,,,3509.0,Europe
2022-05-13,16.0,Iran,7227683,255.0,141216.0,7.0,7018868.0,2191.0,67599.0,751.0,84048.0,1642.0,51733191.0,601583.0,85995095.0,12.0,609.0,2.0,3.0,0.08,786.0,Asia
2022-05-13,17.0,Australia,6551624,49985.0,7773.0,52.0,6152184.0,30265.0,391667.0,122.0,251493.0,298.0,70825186.0,2718723.0,26050899.0,4.0,3351.0,0.0,1919.0,2.0,15035.0,Oceanic
2022-05-13,18.0,Colombia,6095316,,139821.0,,5928829.0,,26666.0,342.0,117459.0,2694.0,34675581.0,668214.0,51892950.0,9.0,371.0,1.0,,,514.0,South America
2022-05-13,19.0,Indonesia,6050519,308.0,156453.0,5.0,5889241.0,416.0,4825.0,2771.0,21693.0,561.0,97245391.0,348662.0,278910317.0,46.0,1783.0,3.0,1.0,0.02,17.0,Asia
2022-05-13,20.0,Poland,6003297,434.0,116207.0,21.0,5335100.0,30.0,551990.0,981.0,158946.0,3077.0,36218274.0,958931.0,37769420.0,6.0,325.0,1.0,11.0,0.6,14615.0,Europe
2022-05-13,21.0,Mexico,5745652,,324465.0,,5044893.0,,376294.0,4798.0,43708.0,2468.0,15855490.0,120615.0,131455607.0,23.0,405.0,8.0,,,2863.0,North America
2022-05-13,22.0,Ukraine,5006460,,108449.0,,,,,177.0,115771.0,2508.0,19521252.0,451415.0,43244553.0,9.0,399.0,2.0,,,19424.0,Europe
2022-05-13,23.0,Malaysia,4475873,2373.0,35612.0,5.0,4409159.0,,31102.0,47.0,135067.0,1075.0,59274648.0,1788706.0,33138284.0,7.0,931.0,1.0,72.0,0.2,939.0,Asia
2022-05-13,24.0,Thailand,4367752,6736.0,29424.0,54.0,4264998.0,9213.0,73330.0,1496.0,62284.0,420.0,17270775.0,246281.0,70126166.0,16.0,2383.0,4.0,96.0,0.8,1046.0,Asia
2022-05-13,25.0,Austria,4209157,3777.0,18303.0,7.0,4130999.0,6178.0,59855.0,62.0,462438.0,2011.0,184964595.0,20321077.0,9102106.0,2.0,497.0,0.0,415.0,0.8,6576.0,Europe
2022-05-13,26.0,Belgium,4116397,,31613.0,,3935128.0,,149656.0,117.0,352324.0,2706.0,33846023.0,2896893.0,11683561.0,3.0,370.0,0.0,,,12809.0,Europe
2022-05-13,27.0,Israel,4105369,1083.0,10749.0,,4077746.0,,16874.0,150.0,440207.0,1153.0,41373364.0,4436346.0,9326000.0,2.0,868.0,0.0,116.0,,1809.0,Asia
2022-05-13,28.0,Portugal,4066674,,22583.0,,,,,61.0,400999.0,2227.0,41810659.0,4122792.0,10141346.0,2.0,449.0,0.0,,,115164.0,Europe
2022-05-13,29.0,Czechia,3915704,469.0,40245.0,,3870500.0,1318.0,4959.0,14.0,364388.0,3745.0,55320767.0,5148043.0,10745981.0,3.0,267.0,0.0,44.0,,461.0,Europe
